5668 
5380 5467 
6744 
4940 5478 
4804 
5400 
5400 
5035 
100 
100 
497 
610 
616 617 
610 
503 
474 
465 
260 
260 
260 
622 
537 
465 
465 
624 
610 
625 
1130 
5318 
351 
351 
351 
361 
361 
351 
351 
606 607 608 609 
416 
416 
416 
416 
416 
426 
426 
426 
426 
429 
429 
429 
429 
611 613 
447 
447 
447 
447 
454 
454 
454 
465 
465 
465 
606 607 608 609 
474 
474 
474 
474 
477 
477 
477 
611 613 
497 
497 
497 
503 
503 
503 
503 
509 
509 
509 
509 
611 
1109 
515 
515 
515 523 
515 
515 
635 636 
515 523 
515 523 
523 515 
515 523 
351 
537 
537 
497 
497 
551 
551 
551 
551 
1109 
611 613 627 628 629 630 
1165 
351 
351 
623 624 625 626 
605 
605 
605 
606 607 608 609 
607 606 608 609 
608 606 607 609 
609 606 607 608 
610 
611 613 
611 613 
613 611 
614 615 
615 614 
616 617 
617 616 
618 619 620 621 
619 618 620 621 
620 618 619 621 
621 618 619 620 
622 
623 624 625 626 
624 623 625 626 
625 623 624 626 
626 623 624 625 
627 628 629 630 
628 627 629 630 
629 627 628 630 
630 627 628 629 
632 633 
632 633 
633 632 
635 636 
635 636 
636 635 
637 638 
638 637 
637 638 
637 638 
465 
465 
605 
624 
4873 5469 
4873 5469 
5380 
1000 5370 
4845 5035 5461 5462 
4845 5035 5461 5462 
850 
850 
850 
850 
850 5077 
5077 
5077 
876 
5113 
4881 4959 
4881 4959 
934 
934 
4689 
5225 5226 
943 
943 
5186 
5186 
965 
965 
965 
5469 
1000 
1000 
1000 
4873 
1058 
1058 
1058 
1058 
1058 
620 
620 
1080 
1080 
1080 
611 1080 
1085 
1085 
1085 
351 
1109 
1109 
1109 
1109 
1109 
1119 
1119 
1119 
1119 
1119 
1129 
1129 
1129 
1130 
1130 
1130 
1130 
503 
622 
622 
622 
515 
515 
515 
1165 
1165 
1171 
1171 
1171 
1171 
1171 
1171 
607 
465 
626 
626 
626 
626 
626 
626 
626 
624 
624 
426 
426 
627 628 
627 628 
426 
426 
5035 
454 
625 
613 
613 
613 
1171 
6855 
6855 
5172 
6744 
6736 
5664 
6744 
4907 5304 6186 
5681 
497 
497 
1129 
1129 
1129 
497 
5113 
5269 
5304 
5143 
5143 
416 
416 
416 
416 
416 
416 
4860 5509 
625 
4888 
5034 
5269 
5201 5503 
5650 
6744 
5269 
5575 
4804 
1129 
1129 
1129 
1129 
5143 
5143 
5535 
5274 
5274 
5175 
5303 
5216 
5596 
5303 5363 
5406 
4848 4881 
5558 
4819 5381 
5206 
5206 
5208 5304 
4689 
4689 
4718 5339 
4699 
4699 
4699 
4699 
4718 
5437 
4741 
4741 
4741 
4741 
5290 
4751 
4751 
4804 5069 
4760 
4760 
4760 
4828 5113 
4804 
5458 
5458 
4814 
4814 
4848 
4907 6186 
4819 5381 
4828 5113 
4828 
4828 5113 
4828 
4828 
4860 
4845 4871 5461 5462 
4845 4871 
4845 4871 5498 
4848 
5384 
4860 
4860 
4845 4871 
4871 4845 
4845 4871 5498 
4873 
4873 
4881 4959 
4881 5319 5321 5556 
4881 
4886 4888 
4886 4888 
4888 4886 
4886 4888 
4886 4888 
4892 
4892 
4892 
4895 
4895 5307 
4907 
5159 
4917 
4917 
4923 5128 
4923 
4934 
4934 
4940 
4940 
4942 
4942 
4942 
4959 
4881 4959 
4971 
4971 
4971 
5040 
5040 
5040 5533 
4895 
4995 
4995 
4995 
5000 
5000 
5632 
5014 
5014 5129 5400 
4845 5461 5462 
5143 
5034 
5035 
5039 
5039 
5039 
5039 
5040 
5242 
4751 
4751 
4751 
5054 
5054 
5054 
5054 
5059 5062 
5059 5062 
5059 5062 
5062 5059 
5059 5062 
5065 
5069 
5069 
5077 
5077 
5102 
5102 
5102 
5102 
5102 
5102 
5102 
5102 
5034 
5034 5363 5650 
5034 5363 
5113 4828 
5113 
5119 
5119 
5119 
5119 
5119 
5119 
5119 
5119 
5128 
5129 
5129 
5129 
5142 
5142 
5143 
5144 5145 
5145 5144 
5144 5145 
5159 
5159 
5164 
5168 
5168 
5575 
5172 
5172 
5173 5175 
5173 5175 
5175 5173 
5186 
5186 
5186 
5186 
5186 
5196 
5196 
5196 
5201 
5201 
5201 5503 
4895 
5206 
5208 
5208 
5216 
5216 
5219 5221 
5219 5221 
5219 5221 
5221 5219 
5219 5221 
5219 5221 
5225 5226 
5225 5226 
5226 5225 
5233 5235 
5233 5235 
5235 5233 
5237 
5237 
5239 
5239 
5242 
5242 
5242 
5168 
5252 5253 
5253 5252 
5258 
5258 
5267 
5267 
5267 
5267 
5269 
5274 
5290 
5290 
5291 
5291 
5303 
5304 
5304 
4895 5307 
5307 4895 
5313 
5313 
5313 
5317 5318 
5317 5318 
5318 5317 
5319 4881 5321 
4881 5319 5321 
5321 4881 5319 
5331 
5331 
5331 
4888 
5339 
5339 
5363 5650 
5370 
5370 
5370 
5374 
5374 
5380 
5381 4819 
5384 
5384 
5390 
5390 
5390 
5400 
5406 
5384 
5412 
5412 
5426 
5426 
5426 
5430 
5430 
5430 
5430 
5430 
5290 
5437 
5438 
5438 
5438 
5442 
5442 
5448 
5448 
5448 
5448 
5253 
5458 
4845 5461 5462 
5461 4845 5462 
5462 4845 5461 
5467 
5469 
5472 
5472 
5472 
5478 
5478 
5478 
5478 
5484 
5484 
5489 5490 
5489 5490 
5490 5489 
5489 5490 
5489 5490 
5498 
5498 
5498 
5201 5503 
5201 5503 
5503 5201 
5253 
5253 
5509 
5511 5513 
5511 5513 
5513 5511 
5516 5517 
5516 5517 
5516 5517 
5517 5516 
5525 
5525 
5448 
5448 
5448 
5533 
5535 
5535 
5538 5539 
5539 5538 
5541 
5541 
5541 
5541 
5552 
5552 
5552 
4881 5556 
5556 4881 
5558 
5558 
5558 
5558 
5586 
5586 
5569 
5569 
5569 
5569 
5569 
5575 
5575 
5575 
5586 
5586 
5586 
5586 
5586 
5586 
5592 
5592 
5592 
5596 
4895 
4895 
5604 
5604 
5632 
5304 
5175 
5175 
5175 
5650 5363 
5663 
5664 
5668 
5668 
5668 
5681 
5681 
5681 
5692 
5692 
5692 
5712 
5712 
5712 
5724 
5724 
5724 
5724 
5750 
5750 
5750 
5750 
5750 
5201 
5201 
5575 
4923 
4881 
4881 
5062 
5065 
4828 5113 
5575 
5575 
5478 
5478 
5242 
5242 
5535 
5535 
5478 
5478 
5478 
5469 
5541 
5541 
5541 
5541 
5575 
5575 
5069 
5242 
5040 
5650 
4804 
4804 
4804 
5014 
5065 
5065 
5304 
4942 
4942 
6186 
5175 
5242 
5242 
5242 
6744 
5511 5513 
5511 5513 
5511 5513 
6494 
6494 
416 
416 
6521 
6521 
6521 
6521 
6521 
5650 
5650 
6736 
6736 
6744 
6744 
6744 
6805 
1171 
1171 
6855 
6855 
6855 
5469 
6744 
5384 
6744 
