1191,0.0028529,51,0.0029199,153,0.0028872,106,0.0028591,153,0.0030013,104
754,0.002799,52,0.0028197,154,0.0028146,107,0.0028149,154,0.0028539,105
843,0.002795,53,0.0028067,161,0.0028422,108,0.0027751,161,0.0030451,106
953,0.0027524,54,0.0024668,164,0.0028016,111,0.0025837,164,0.002853,107
612,0.0027148,55,0.002761,169,0.0027311,112,0.0027129,169,0.0026175,108
160,0.0026503,56,0.0026597,171,0.0026518,120,0.0026501,171,0.0029545,111
1411,0.0026422,57,0.0026619,174,0.0026919,122,0.0026662,174,0.0027346,112
264,0.0026323,58,0.0026269,176,0.0026547,126,0.0026353,176,0.0026408,120
781,0.0026206,59,0.0026761,183,0.0026473,127,0.0026533,183,0.0027613,122
981,0.0026137,60,0.0025869,186,0.0026589,131,0.0026435,186,0.0027355,126
118,0.0026106,61,0.0025661,195,0.0026172,133,0.0029724,195,0.0025675,127
618,0.0026014,62,0.0026373,196,0.0026275,134,0.0026195,196,0,131
418,0.0025978,63,0.0026036,197,0.0026413,135,0.0025839,197,0.0026353,133
1246,0.0025855,64,0.0026363,199,0.0027222,139,0.0025454,199,0.0026056,134
773,0.0025778,65,0.0025342,200,0.0023304,145,0.0026042,200,0.0027521,135
1482,0.0025643,66,0.0025753,206,0.0026785,146,0.0025321,206,0.0027435,139
333,0.0025626,67,0.0025667,213,0.0025613,148,0.0025604,213,0.0028643,145
56,0.0025399,68,0.0023193,214,0.0025647,153,0.0025305,214,0.0024391,146
1065,0.0025392,69,0.0025452,215,0.0025659,154,0.002573,215,0.002578,148
55,0.0025317,70,0.0025723,221,0.0025564,161,0.0025475,221,0.0024309,153
1009,0.0024861,71,0.0024937,226,0.0025197,164,0.0024834,226,0.0027168,154
966,0.0024463,72,0.0024727,228,0.0024835,169,0.0024655,228,0.002582,161
787,0.0024402,73,0.0024631,231,0.0024687,171,0.0024518,231,0.0026729,164
15,0.0024337,74,0.0023894,232,0.0024019,174,0.0024355,232,0.0026482,169
1057,0.0024269,75,0.0024492,233,0.0024654,176,0.0024353,233,0.0025297,171
1058,0.0024245,76,0.0024467,234,0.0024629,183,0.0024328,234,0.0025273,174
922,0.0024212,77,0.0025103,236,0.0024626,186,0.0024245,236,0.0022034,176
492,0.002396,78,0.0024049,237,0.0023962,195,0.0024034,237,0,183
168,0.002384,79,0.0023838,240,0.0023758,196,0.0019526,240,0.0027103,186
585,0.0023806,80,0.0024087,242,0.0024024,197,0.0023858,242,0.0026654,195
1054,0.0023535,81,0.0024111,246,0.0023963,199,0.0023704,246,0.0025185,196
167,0.0023327,82,0.0023528,247,0.0023472,200,0.0023235,247,0.0023323,197
29,0.002322,83,0.0022612,248,0.0023391,206,0.0022625,248,0,199
1329,0.0022811,84,0.0023693,251,0.0023087,213,0.002298,251,0.0024264,200
778,0.0022792,85,0.0023452,252,0.0023097,214,0.0022959,252,0.0023033,206
399,0.0022777,86,0.0023063,254,0.002284,215,0.0021926,254,0,213
1403,0.0022754,87,0.0022325,258,0.0023048,221,0.0022824,258,0.0023949,214
694,0.0022672,88,0.0022343,260,0.0022605,226,0.0022468,260,0.0031445,215
181,0.0022534,89,0.0022382,261,0.0022734,228,0.0022599,261,0.0023768,221
1262,0.0022383,90,0.0022026,263,0.0022669,231,0.0022471,263,0.0023562,226
75,0.0022239,91,0.0022602,265,0.0022567,232,0.00224,265,0.0022689,228
410,0.0022199,92,0.0021811,266,0.002234,233,0.0022441,266,0.0027856,231
503,0.0022158,93,0.0021839,270,0.0022104,234,0.0021954,270,0.003164,232
468,0.0021291,94,0.0021364,271,0.0021591,235,0.0021984,271,0.0023114,233
861,0.0021228,95,0.0020885,272,0.0021162,236,0.0021034,272,0.0030543,234
8,0.0021197,96,0.0021601,276,0.0021353,237,0.0021206,276,0.0019518,236
1487,0.0021187,97,0.0021866,285,0.0021495,240,0.0021364,285,0.0023017,237
1172,0.0021166,98,0.0021686,286,0.0021505,242,0.0021399,286,0,240
1275,0.0021021,99,0.002139,291,0.002139,246,0.0021456,291,0.0022391,242
377,0.0021006,100,0.0021267,292,0.0020695,247,0.0021131,292,0.0021319,246
417,0.0020859,101,0.0021007,294,0.0021211,248,0.0021094,294,0.0019958,247
180,0.0020856,102,0.0017988,302,0.002091,251,0.0021246,302,0.0020124,248
699,0.0020842,103,0.0020888,304,0.0020347,252,0.0020158,304,0.00206,251
393,0.0020403,104,0.0018791,306,0.0020601,254,0.002027,306,0.002164,252
2,0.0020379,105,0.0020033,314,0.0020692,258,0.002034,308,0.0024992,254
1053,0.0020309,106,0.002057,318,0.0020658,260,0.0020295,314,0.0017191,258
1236,0.0020158,107,0.002045,319,0.0020372,261,0.0020378,318,0.002083,260
934,0.0019969,108,0.0020552,320,0.0020387,263,0.002001,319,0.0020955,261
768,0.001985,109,0.0020295,322,0.0020183,265,0.0019996,320,0.0021022,263
189,0.0019817,110,0.001953,324,0.0019997,266,0.0019875,322,0.0021346,265
1227,0.0019603,111,0.0019742,330,0.0018193,270,0.0019724,324,0.0021302,266
688,0.0019356,112,0.0019722,334,0.0019598,271,0.001949,330,0.0020357,270
101,0.0019213,113,0.0019492,336,0.001948,272,0.0019448,334,0.0020798,271
644,0.0019077,114,0.0018465,339,0.0019331,276,0.0019507,336,0.0016915,272
907,0.0018941,115,0.0019155,342,0.0019224,285,0.0018498,339,0.002024,276
177,0.0018848,116,0.0018763,343,0.0019048,286,0.0018964,342,0.0021059,285
1163,0.0018716,117,0.0018791,346,0.0018917,291,0.0018895,343,0.0018535,286
1252,0.0018571,118,0.001866,348,0.0018905,292,0.0019948,346,0.0019641,291
1192,0.001849,119,0.0018776,354,0.0018897,294,0.0018608,348,0.0018778,292
1427,0.0017839,120,0.0018003,359,0.001809,302,0.0018041,354,0.0018505,294
547,0.0017702,121,0.0017702,360,0.0017957,304,0.0017678,359,0.0018805,302
515,0.0017531,122,0.0017877,366,0.0017756,306,0.0017735,360,0.001879,304
930,0.0017256,123,0.0017293,367,0.0017516,314,0.0017671,366,0.0016776,306
1459,0.0017143,124,0.0017207,369,0.001734,318,0.0017303,367,0.0018393,314
765,0.0017009,125,0.0017034,372,0.0019422,319,0.0017016,369,0.0017936,318
1360,0.0016914,126,0.0017005,375,0.0017062,320,0.0017044,372,0.0018066,319
477,0.0016841,127,0.0016907,376,0.0017145,322,0.0016742,375,0.001811,320
972,0.0016747,128,0.0016701,386,0.0016997,324,0.0016919,376,0.0017999,322
1154,0.0016732,129,0.0017431,392,0.0016985,330,0.0016859,386,0.0017898,324
1187,0.0016422,130,0.0016672,395,0.0016579,334,0.0016595,392,0.0017456,330
1328,0.0016191,131,0.0016292,397,0.0016453,336,0.0016427,395,0.0016259,334
570,0.001614,132,0.0016211,398,0.0016364,339,0.001631,397,0.0014759,336
82,0.0016108,133,0.0016036,404,0.0016279,342,0.0016262,398,0.0017998,339
1162,0.0016054,134,0.001596,407,0.0016207,343,0.0016253,404,0.0016839,342
138,0.0015868,135,0.0015912,408,0.0016137,346,0.0015919,407,0.0016536,343
1244,0.0015852,136,0.0015971,411,0,348,0.0015646,408,0.0016927,346
259,0.0015781,137,0.0015797,412,0.0015984,359,0.0015791,411,0.0014553,348
1346,0.0015595,138,0.0016645,413,0.0015867,360,0.001576,412,0.0016166,354
559,0.0015591,139,0.001581,423,0.0015711,364,0.0015733,413,0.001702,359
1125,0.0015548,140,0.0015782,425,0.0015742,366,0.0015825,423,0.0016539,360
1432,0.001544,141,0.0015629,429,0.0015225,369,0.0015504,425,0.0016592,366
1126,0.0015218,142,0.0015694,430,0.0015482,372,0.0015389,429,0.0016431,367
501,0.0015138,143,0.0015332,433,0.0015438,375,0.001502,430,0.0015609,369
689,0.0015089,144,0.0015123,435,0.0015344,376,0.0015131,433,0.0015706,372
241,0.0014999,145,0.001694,442,0.0015122,386,0.0014859,435,0.0016637,375
909,0.0014971,146,0.0015153,443,0.0015131,392,0.001512,442,0.0015829,376
1222,0.001494,147,0.0014995,447,0.0015165,395,0.0014909,443,0.0015595,386
460,0.0014853,148,0.0014868,455,0.001502,397,0.0015056,447,0.0013339,392
469,0.001464,149,0.0014746,456,0.0014846,398,0.0014513,455,0.0016852,395
1221,0.0014476,150,0.0014618,457,0.0013151,404,0.0014511,456,0.0015457,397
150,0.0014457,151,0.0014608,458,0.0014774,407,0.0014459,457,0.0015561,398
647,0.0014363,152,0.0014752,459,0.0014368,408,0.001441,458,0.0013996,404
1200,0.0014279,153,0.0014221,462,0.0012508,411,0.0014446,459,0.0015246,407
676,0.0014132,154,0.0014202,463,0.0014143,412,0.0014342,462,0.0013317,408
489,0.0014051,155,0.001426,464,0.001426,413,0.0014262,463,0.0011654,411
927,0.0014034,156,0.0013945,471,0.0014243,423,0.0014161,464,0.001624,412
1421,0.001396,157,0.0014027,473,0.0014904,425,0.0014088,471,0.0015143,413
18,0.001388,158,0.0014172,476,0.0014058,429,0.0013919,473,0.0014413,423
1051,0.0013846,159,0.0013506,478,0.001404,430,0.0014076,476,0.0014919,425
561,0.0013759,160,0.0013836,482,0.0013908,433,0.0013903,478,0,429
1276,0.0013743,161,0.0013773,485,0.0013816,435,0.00138,482,0.001424,430
875,0.0013662,162,0.0013691,486,0.0013709,442,0.0013713,485,0.0014146,433
1003,0.001362,163,0.0013802,488,0.0013759,443,0.0013682,486,0.0014939,435
219,0.0013597,164,0.00139,497,0.0013731,447,0.0013548,488,0.0012259,442
1320,0.0013592,165,0.0013683,510,0.0014457,455,0.0013237,497,0.001453,443
1414,0.0013587,166,0.001427,513,0.0013701,456,0.0013733,510,0.0014715,447
1150,0.0013539,167,0.0013721,514,0.0013738,457,0.0013714,513,0.00131,450
1214,0.0013385,168,0.001385,520,0.0013642,458,0.0013619,514,0.0013032,455
1277,0.0013344,169,0.0013321,522,0.0013494,459,0.00134,520,0.0014138,456
109,0.0013343,170,0.0013372,523,0.001355,462,0.0013463,522,0.0015992,457
1031,0.0013222,171,0.0013896,526,0.0013364,463,0.0013255,523,0.0014078,458
448,0.0013208,172,0.0013201,528,0.0013428,464,0.0013208,526,0.001364,459
1372,0.0013152,173,0.0013135,529,0.0013392,471,0.0013237,528,0.0014446,462
303,0.0013131,174,0.001315,530,0.0013354,473,0.0013072,529,0.0013343,463
14,0.0013116,175,0.0013238,531,0.0013138,476,0.0012847,530,0.0011504,464
835,0.001309,176,0.0013452,533,0.0013319,478,0.001308,531,0.0013838,471
580,0.0013062,177,0.0013056,542,0.001328,482,0.0013063,533,0.0013487,473
1161,0.0013062,178,0.001311,545,0.001322,485,0.0013219,542,0.0014051,476
1475,0.0013035,179,0.0013352,546,0.0013163,486,0.001317,545,0.0013761,478
1047,0.0012995,180,0.0013182,548,0.0013107,488,0.0013114,546,0.0013465,482
1218,0.0012968,181,0.0012978,552,0.0013122,497,0.0012936,548,0.0012951,485
21,0.0012846,182,0.0011945,557,0.0013076,510,0.0012881,552,0.0012811,486
158,0.0012835,183,0.0012857,558,0.0013049,513,0.0012781,557,0.0013053,488
736,0.0012756,184,0.0012732,565,0.0012854,514,0.0012299,558,0.0015181,497
87,0.001275,185,0.0012794,569,0.0012856,520,0.0012759,565,0.0013749,502
288,0.0012585,186,0.0012515,571,0.0012747,522,0.0012575,569,0,510
772,0.0012543,187,0.0012738,576,0.0012751,523,0.0012555,571,0.0013702,513
332,0.0012504,188,0.0012522,581,0.0012638,526,0.0011464,576,0.0013558,514
946,0.0012496,189,0.0012614,582,0.0012712,528,0.0012511,581,0.0013532,520
1425,0.0012412,190,0.001196,586,0.0012519,529,0.0012533,582,0.001288,522
1254,0.001241,191,0.0012378,592,0.0012486,530,0.0012576,586,0.0011576,523
1130,0.001239,192,0.0012605,593,0.0012597,531,0.0012477,592,0.0013297,526
583,0.0012387,193,0.0012383,594,0.0012593,533,0.0012441,593,0.0012909,528
321,0.0012358,194,0.0011983,595,0.0012534,542,0.0012347,594,0.0016868,529
1410,0.0012264,195,0.0012108,599,0.0012343,545,0.001237,595,0.0012919,530
269,0.00122,196,0.0012194,606,0.0012402,546,0.0012247,599,0.0012698,531
1209,0.0012174,197,0.0012143,607,0.0012302,548,0.0012279,606,0.0012102,533
484,0.001213,198,0.0012279,608,0.0012258,552,0.0012187,607,0.0015011,542
22,0.0012057,199,0.0011528,609,0.0012239,557,0.0012131,608,0.0012494,545
1296,0.0012017,200,0.0012095,611,0.0012165,558,0.0012166,609,0.0012569,546
361,0.0012007,201,0.0012051,621,0.0012125,565,0.0012134,611,0,548
737,0.0011886,202,0.0011565,627,0.0012049,569,0.001193,621,0.0012877,552
100,0.0011886,203,0.0012007,629,0.0012045,571,0.0012184,627,0.001287,554
257,0.001175,204,0.0011876,630,0.0011699,582,0.0011981,629,0.0012716,557
1052,0.0011717,205,0.0012013,632,0.001189,586,0.0012053,630,0.0011612,558
1413,0.0011688,206,0.0011632,633,0.0011855,592,0.0011831,632,0.0011976,565
1153,0.0011673,207,0.0011808,636,0,593,0.001135,633,0.0011978,569
1217,0.0011656,208,0.0011848,638,0.0011796,594,0.0011783,636,0.001239,571
31,0.0011536,209,0.00115,639,0.0011713,595,0.0012107,638,0.0012195,576
904,0.0011415,210,0.0011423,651,0.0011607,599,0.0011498,639,0.0010946,581
806,0.0011401,211,0.0011489,654,0.001152,606,0.0011528,651,0.0011955,582
165,0.0011307,212,0.0011337,655,0.0011361,607,0.001178,654,0.001218,586
46,0.0011238,213,0.0011319,656,0.0011418,608,0.0011296,655,0.0011536,592
217,0.0011221,214,0.001124,658,0.00093971,609,0.0011121,656,0.0012235,593
205,0.0011221,215,0.0011368,663,0.0011196,611,0.0011285,658,0.0011894,594
467,0.0011205,216,0.0011248,665,0.0011335,621,0.0011101,663,0.0011535,595
268,0.0011185,217,0.0010991,666,0.0010831,627,0.0011202,665,0.00082565,599
124,0.0011137,218,0.0011033,672,0.0010757,629,0.0011218,666,0.0011895,606
1461,0.0011118,219,0.0011244,673,0.0011231,630,0.0011233,672,0,607
249,0.0011081,220,0.0011152,678,0.0010675,632,0.0011627,673,0.0012013,608
79,0.0011049,221,0.0011155,682,0.0011124,633,0.0011108,678,0.00099768,609
824,0.0010893,222,0.0011078,686,0.0011038,636,0.0010977,682,0.0011531,611
1232,0.0010846,223,0.0010909,690,0.0011471,638,0.0010981,686,0.0011571,621
1352,0.0010823,224,0.00097613,692,0.001096,639,0.0010915,690,0.0011664,627
1028,0.0010819,225,0.00096436,695,0.001101,651,0.0010914,692,0.0011603,629
865,0.0010749,226,0.0010776,697,0.0010899,654,0.0010801,695,0.00089991,630
495,0.0010668,227,0.001083,698,0.0010879,655,0.0010598,697,0.0011518,632
256,0.0010621,228,0.0010719,700,0.0010575,656,0.001083,698,0.0011338,633
1456,0.0010568,229,0.0010454,706,0.0010685,658,0.0010663,700,0.0011032,636
137,0.0010478,230,0.0010592,707,0.0010642,663,0.0010649,706,0.0011002,638
1146,0.0010456,231,0.0010539,710,0.0010701,665,0.0010764,707,0.0010117,639
536,0.0010422,232,0.0010503,717,0.0010558,666,0.0010653,710,0.0013229,651
777,0.0010349,233,0.0010474,718,0.0010488,672,0.0010429,717,0.0010983,654
620,0.0010327,234,0.0010465,719,0.0010418,673,0.0010623,718,0.00095822,655
41,0.0010318,235,0.0010427,723,0.0010114,678,0.0010266,719,0.0011388,656
839,0.0010272,236,0.0010395,724,0.0010389,682,0.0010386,723,0.0010819,658
1406,0.0010265,237,0.0010366,728,0.0010462,686,0.0010373,724,0.00095289,663
498,0.0010189,238,0.001025,733,0.0010094,690,0.0010283,728,0.001034,665
1339,0.0010171,239,0.0010262,734,0.0010384,692,0.0010475,733,0.0011024,666
1310,0.0010131,240,0.0010183,738,0.00088157,695,0.0010202,734,0.0010708,672
1007,0.0010112,241,0.0010237,742,0.0010315,697,0.0010214,738,0.001086,673
1048,0.0010022,242,0.0010131,746,0.0010145,698,0.00099998,742,0.00099025,678
368,0.00099916,243,0.0010023,748,0.00098561,700,0.00099961,746,0.0010988,682
117,0.00099671,244,0.0010079,750,0.0010117,706,0.0010107,748,0.0010324,686
115,0.00099662,245,0.0010053,751,0.0010068,707,0.00096993,750,0.001065,690
600,0.00099463,246,0.00098546,752,0.0010066,710,0.0009946,751,0.00092263,692
519,0.00098621,247,0.00096546,753,0.00099963,717,0.00099038,752,0.0010374,695
863,0.0009836,248,0.00099097,758,0.0010007,718,0.00016611,753,0.001034,697
664,0.00098231,249,0.00099103,759,0.00099041,719,0.00098272,758,0.0009567,698
1133,0.00097883,250,0.00098977,769,0.00099473,723,0.00095083,759,0.0010559,700
828,0.00097798,251,0.00098415,770,0.00099101,724,0.00096763,769,0.0010729,706
1210,0.00097418,252,0.00097129,779,0.00099011,728,0.00098696,770,0.00094627,707
1061,0.00097169,253,0.00097071,780,0.00098325,733,0.00098463,779,0.0010255,710
1423,0.00097077,254,0.00097693,783,0.00098478,734,0.00097514,780,0.0010363,717
648,0.00096775,255,0.0008088,785,0.00097428,738,0.0009729,783,0.00085264,718
943,0.00096397,256,0.000965,789,0.0010057,742,0.00096629,785,0.00087933,719
1378,0.00096258,257,0.00097186,794,0.00097871,746,0.00096747,789,0.0010069,723
1325,0.00095995,258,0.00095931,795,0.00097392,748,0.00092909,794,0.0010363,724
1092,0.00095456,259,0.00096594,798,0.00097362,750,0.00094073,795,0,728
229,0.00095221,260,0.00095556,799,0.00096426,751,0.00093025,798,0.00093611,733
895,0.0009492,261,0.00095398,800,0.00095346,752,0.0009618,799,0.0010018,734
1202,0.00094755,262,0.00095377,819,0.00081028,753,0.0008113,800,0.0010032,738
1374,0.00094749,263,0.00096843,825,0.00095731,758,0.00095875,819,0.0010071,742
1103,0.00094439,264,0.00096494,832,0.00095631,759,0.00094654,825,0.00095542,746
860,0.00093956,265,0.00094492,834,0.00095509,769,0.00095809,832,0.00099437,748
162,0.00093662,266,0.00088854,844,0.00095113,770,0.00094204,834,0.0008618,750
816,0.00093518,267,0.00094267,845,0.00094791,779,0.00095524,844,0.00095116,751
1308,0.00093424,268,0.00079294,848,0.0009473,780,0.00094248,845,0.00099742,752
1104,0.00093304,269,0.00094993,849,0.0009443,783,0.0009303,848,0.00097822,753
886,0.00092545,270,0.00076017,853,0.00092989,785,0.00092689,849,0.00093517,758
729,0.00092285,271,0.00089003,866,0.0009382,789,0.00094479,853,0.00097592,759
1223,0.00092235,272,0.00092688,867,0.00093951,794,0.0009296,863,0.00097942,769
1264,0.00092107,273,0.00092425,868,0.00094632,795,0.00073868,866,0.00099555,770
1375,0.00091701,274,0.00092302,869,0.00092568,798,0.0009243,867,0.00097167,779
726,0.00091679,275,0.00091848,871,0.0009281,799,0.00093918,868,0.00093011,780
223,0.00091508,276,0.0009201,872,0.00090713,800,0.00091499,869,0.00076725,783
813,0.00091433,277,0.00093147,877,0.0009296,819,0.00092472,871,0.00096551,785
1396,0.00090942,278,0.00092109,888,0.00091982,825,0.00091499,872,0.00098617,789
1333,0.00090665,279,0.00097649,889,0.00091767,832,0.00091869,877,0.00096507,794
899,0.00090446,280,0.00091388,902,0.00091834,834,0.00091075,888,0.00096632,795
1088,0.00090436,281,0.00090426,905,0.0009147,844,0.00091496,889,0.00084415,798
818,0.0008999,282,0.00090302,906,0.00091245,845,0.00090832,902,0.00094324,799
1282,0.00089802,283,0.00091446,910,0.00090691,848,0.00088357,905,0.00095569,800
1081,0.00089349,284,0.00089958,913,0.00090608,849,0.00090196,906,0.00090462,810
1412,0.0008901,285,0.000899,917,0.00089602,853,0.00090007,910,0.00092107,819
1106,0.00088855,286,0.00088379,923,0.00089947,866,0.00089702,913,0.00094162,825
1195,0.00088845,287,0.00086617,924,0.00074702,867,0.00075612,917,0.00090376,832
1369,0.00088532,288,0.00089107,928,0.00090151,868,0.00084039,923,0.00094377,834
1420,0.00088322,289,0.00088757,929,0.00089869,869,0.00071483,924,0.00093068,844
493,0.00088181,290,0.00088402,939,0.00089454,871,0.00090162,928,0.00094818,845
218,0.00088116,291,0.00088838,945,0.00089027,872,0.00055713,929,0.0009429,848
480,0.00087994,292,0.00088888,948,0.00087659,877,0.00088511,939,0.00096082,849
702,0.00087267,293,0.00087569,949,0.00087522,888,0.00092241,945,0.00095848,853
625,0.00087218,294,0.00088192,954,0.00085202,902,0.00086872,948,0.00096627,866
563,0.00087006,295,0.00087671,957,0.00088086,905,0.00087398,949,0.0011291,867
755,0.00086664,296,0.00085846,969,0,906,0.00087381,954,0.00091283,868
1117,0.00086499,297,0.00086879,976,0.00086934,910,0.00086852,957,0.0010941,869
1109,0.00086404,298,0.00086396,978,0.00087645,913,0.0008682,969,0.0009073,871
874,0.0008628,299,0.00086351,979,0.00087316,917,0.00072937,976,0.00093008,872
589,0.00086232,300,0.00087059,983,0.00087285,923,0.00087127,978,0.001009,877
283,0.00085356,301,0.00085648,985,0.00086289,924,0.00081508,979,0.00096062,888
389,0.00084835,302,0.00085371,986,0.0008567,928,0.00084403,983,0.00082761,889
661,0.00084492,303,0.00084344,987,0.00085301,929,0.00080048,985,0.00099864,902
1362,0.00083938,304,0.0008626,990,0.00084799,939,0.00084748,986,0.00089051,905
1112,0.00083598,305,0.0008435,996,0.0008446,945,0.00084426,987,0.0008886,906
1383,0.00083488,306,0.00084233,997,0.00084978,948,0.00084345,990,0.00089095,910
807,0.00083106,307,0.00083737,999,0.00083387,949,0.00084021,996,0.00088726,913
560,0.00082913,308,0.00085471,1002,0.00083695,954,0.00082968,997,0.00088295,917
1115,0.00082723,309,0.0008341,1005,0.00083725,957,0.00083619,999,0.00087796,923
1444,0.00082466,310,0.00082661,1011,0.00083228,969,0.00082004,1002,0.00087529,924
326,0.00082458,311,0.0008273,1012,0.0008386,976,0.00082092,1005,0.00085746,928
566,0.00082412,312,0.00083187,1016,0.0008362,978,0.0008423,1011,0.00086422,929
1309,0.00082363,313,0.00082792,1017,0.00083594,979,0.00082866,1012,0.00078515,939
394,0.00081941,314,0.00081615,1019,0.00083416,983,0.00080762,1016,0.00083568,945
950,0.00081879,315,0.00086092,1022,0.00082508,985,0.00082789,1017,0.00085731,948
1436,0.00081826,316,0.00082239,1027,0.00084491,986,0.00083206,1019,0.00086735,949
90,0.00081719,317,0.00082094,1029,0.00083211,987,0.00082982,1022,0.000842,954
1024,0.00081499,318,0.00085031,1030,0.00082762,990,0.00082061,1027,0.00084338,957
556,0.0008093,319,0.00081569,1032,0.00081986,996,0.0007134,1029,0.00074831,969
1392,0.00080547,320,0.00081,1033,0.00075865,997,0.00079966,1030,0.00084966,976
1250,0.0007992,321,0.00078495,1034,0.00081046,999,0.00080654,1032,0.00084028,978
434,0.00079753,322,0.00080365,1035,0.00080555,1002,0.00079889,1033,0.00082671,979
1128,0.00079661,323,0.00079786,1039,0.00079798,1005,0.0007859,1034,0.00084687,983
1220,0.00079509,324,0.00080201,1042,0.00080835,1011,0.00080744,1035,0.00080215,985
449,0.00079168,325,0.00080165,1043,0,1012,0.00079379,1039,0.00072057,986
955,0.000789,326,0.00083032,1046,0.00080045,1016,0.00079828,1042,0.00070522,987
675,0.00078774,327,0.00078538,1050,0.00080255,1017,0.00080012,1043,0.00078634,990
1334,0.00078603,328,0.00078456,1056,0.00078485,1019,0.00075038,1046,0.00066821,996
631,0.00078028,329,0.00078977,1059,0.00077585,1022,0.00078292,1050,0.00086395,997
347,0.00078006,330,0.00078433,1064,0.00078852,1027,0.00079812,1056,0.0007939,999
1274,0.00077275,331,0.00076937,1066,0.00078604,1029,0.00079013,1059,0.00069047,1002
1366,0.00076781,332,0.00078252,1067,0.00077997,1030,0.00075274,1064,0.00082315,1005
837,0.00076522,333,0.00077097,1073,0.00080683,1032,0.00076816,1066,0.0008203,1011
