1 93 94 561 564 652 653 654 655 665 672 725 743 
1 
1 
1 
1 
1 
15 16 17 
16 15 17 
17 15 16 
59 60 61 
60 59 61 
61 59 60 
906 
85 86 87 88 
86 85 87 88 
87 85 86 88 
88 85 86 87 
93 1 94 
94 1 93 652 653 654 655 
100 
100 
100 
100 
573 890 891 892 
125 
125 2313 2314 
125 
125 
100 
100 
100 
193 
193 
672 
223 
223 
234 235 
235 234 
289 
557 558 
558 557 
561 1 725 743 
564 
564 
564 1 594 595 597 598 599 665 
564 
564 
573 890 891 892 906 
573 890 891 892 906 
588 589 590 
589 588 590 
590 588 589 
594 564 595 597 598 599 
595 564 594 597 598 599 
564 594 595 597 598 599 
597 564 594 595 598 599 
598 564 594 595 597 599 
599 564 594 595 597 598 
100 
100 
100 
100 
1 672 
632 633 634 635 
633 632 634 635 
634 632 633 635 
635 632 633 634 
652 1 94 653 654 655 
653 1 94 652 654 655 
654 1 94 652 653 655 
655 1 94 652 653 654 
665 1 564 
665 
665 
665 
665 
665 
672 
672 1 
717 
564 
564 
564 
725 1 561 743 
564 
564 
564 
737 738 
738 737 
743 1 561 725 
100 
800 801 802 803 804 
801 800 802 803 804 
802 800 801 803 804 
803 800 801 802 804 
804 800 801 802 803 
1 672 
906 
890 573 891 892 
891 573 890 892 906 
892 573 890 891 
906 
906 
906 573 891 
1338 
1338 
1877 1878 
1878 1877 
2313 2314 
2314 2313 
2503 
2503 3223 3224 
3223 2503 3224 
3224 2503 3223 
