2013-12-31,14:48,:(,1	
2013-12-31,14:53,:(,1	
2013-12-31,15:02,:(,1	
2013-12-31,15:05,:(,1	
2013-12-31,15:06,:(,2	
2013-12-31,15:46,:(,1	
2013-12-31,16:19,:(,1	
2013-12-31,16:48,:(,1	
2013-12-31,16:49,:(,1	
2013-12-31,16:50,:(,1	
2013-12-31,17:19,:(,1	
2013-12-31,17:25,:(,1	
2013-12-31,17:34,:(,1	
2013-12-31,17:48,:(,1	
2013-12-31,17:54,:(,1	
2013-12-31,18:18,:(,1	
2013-12-31,18:32,:(,1	
2013-12-31,18:36,:(,1	
2013-12-31,18:37,:(,2	
2013-12-31,18:40,:(,1	
2013-12-31,18:46,:(,1	
2013-12-31,18:48,:(,1	
2013-12-31,18:52,:(,1	
2013-12-31,19:15,:(,1	
2013-12-31,19:19,:(,1	
2013-12-31,19:22,:(,1	
2013-12-31,19:37,:(,1	
2013-12-31,19:40,:(,1	
2013-12-31,19:43,:(,1	
2013-12-31,19:44,:(,1	
2013-12-31,20:01,:(,2	
2013-12-31,20:14,:(,1	
2013-12-31,20:22,:(,1	
2013-12-31,20:36,:(,1	
2013-12-31,21:18,:(,1	
2013-12-31,21:37,:(,1	
2013-12-31,22:40,:(,1	
2013-12-31,22:47,:(,1	
2013-12-31,23:16,:(,1	
2013-12-31,23:22,:(,1	
2014-01-01,00:01,:(,1	
2014-01-01,00:11,:(,1	
2014-01-01,00:44,:(,1	
2014-01-01,01:03,:(,1	
2014-01-01,01:24,:(,1	
2014-01-01,01:44,:(,1	
2014-01-01,02:20,:(,2	
2014-01-01,02:37,:(,1	
2014-01-01,02:47,:(,1	
2014-01-01,02:58,:(,1	
2014-01-01,03:13,:(,1	
2014-01-01,03:22,:(,1	
2014-01-01,03:23,:(,1	
2014-01-01,03:49,:(,1	
2014-01-01,03:52,:(,1	
2014-01-01,03:59,:(,1	
2014-01-01,04:12,:(,1	
2014-01-01,04:22,:(,1	
2014-01-01,04:23,:(,1	
2014-01-01,04:28,:(,1	
2014-01-01,04:38,:(,1	
2014-01-01,04:46,:(,1	
2014-01-01,05:05,:(,1	
2014-01-01,05:08,:(,1	
2014-01-01,05:15,:(,1	
2014-01-01,05:20,:(,1	
2014-01-01,05:50,:(,1	
2014-01-01,06:10,:(,1	
2014-01-01,06:30,:(,1	
2014-01-01,06:39,:(,1	
2014-01-01,06:43,:(,1	
2014-01-01,07:17,:(,1	
2014-01-01,07:49,:(,1	
2014-01-01,07:53,:(,1	
2014-01-01,08:02,:(,1	
2014-01-01,08:07,:(,1	
2014-01-01,08:10,:(,1	
2014-01-01,08:14,:(,1	
2014-01-01,08:31,:(,1	
2014-01-01,08:32,:(,1	
2014-01-01,08:59,:(,1	
2014-01-01,09:04,:(,1	
2014-01-01,09:09,:(,1	
2014-01-01,09:10,:(,2	
2014-01-01,09:28,:(,1	
2014-01-01,09:33,:(,1	
2014-01-01,09:41,:(,1	
2014-01-01,09:59,:(,1	
2014-01-01,10:28,:(,1	
2014-01-01,10:35,:(,1	
2014-01-01,10:38,:(,1	
2014-01-01,10:52,:(,1	
2014-01-01,11:11,:(,1	
2014-01-01,11:26,:(,1	
2014-01-01,11:31,:(,1	
2014-01-01,11:48,:(,1	
2014-01-01,11:59,:(,1	
2014-01-01,12:15,:(,1	
2014-01-01,12:26,:(,1	
2014-01-01,12:42,:(,1	
2014-01-01,12:56,:(,1	
2014-01-01,12:58,:(,1	
2014-01-01,13:04,:(,1	
2014-01-01,13:05,:(,1	
2014-01-01,13:12,:(,1	
2014-01-01,13:40,:(,1	
2014-01-01,13:42,:(,1	
2014-01-01,14:26,:(,1	
2014-01-01,15:40,:(,1	
2014-01-01,15:54,:(,1	
2014-01-01,16:37,:(,1	
2014-01-01,17:38,:(,2	
2014-01-01,17:47,:(,1	
2014-01-01,18:07,:(,1	
2014-01-01,19:30,:(,1	
2014-01-01,19:39,:(,1	
2014-01-01,19:46,:(,1	
2014-01-01,20:44,:(,1	
2014-01-01,21:13,:(,1	
2014-01-01,21:16,:(,1	
2014-01-01,21:51,:(,1	
2014-01-01,22:02,:(,1	
2013-12-31,00:03,:),1	
2013-12-31,00:05,:),1	
2013-12-31,00:14,:),1	
2013-12-31,00:22,:),1	
2013-12-31,00:25,:),1	
2013-12-31,00:29,:),1	
2013-12-31,00:32,:),1	
2013-12-31,00:44,:),1	
2013-12-31,00:59,:),1	
2013-12-31,01:00,:),1	
2013-12-31,01:11,:),1	
2013-12-31,01:16,:),1	
2013-12-31,01:21,:),2	
2013-12-31,01:32,:),1	
2013-12-31,01:36,:),2	
2013-12-31,01:47,:),1	
2013-12-31,01:50,:),1	
2013-12-31,01:52,:),1	
2013-12-31,02:18,:),1	
2013-12-31,02:20,:),1	
2013-12-31,02:29,:),1	
2013-12-31,02:31,:),1	
2013-12-31,02:34,:),1	
2013-12-31,02:35,:),1	
2013-12-31,02:37,:),1	
2013-12-31,02:48,:),1	
2013-12-31,02:55,:),1	
2013-12-31,02:57,:),2	
2013-12-31,03:02,:),1	
2013-12-31,03:30,:),1	
2013-12-31,03:45,:),1	
2013-12-31,03:50,:),1	
2013-12-31,03:51,:),1	
2013-12-31,03:53,:),1	
2013-12-31,03:54,:),1	
2013-12-31,04:00,:),1	
2013-12-31,04:01,:),1	
2013-12-31,04:06,:),1	
2013-12-31,04:09,:),1	
2013-12-31,04:10,:),1	
2013-12-31,04:13,:),1	
2013-12-31,04:32,:),1	
2013-12-31,04:37,:),1	
2013-12-31,04:52,:),1	
2013-12-31,05:07,:),2	
2013-12-31,05:08,:),2	
2013-12-31,05:12,:),1	
2013-12-31,05:17,:),1	
2013-12-31,05:18,:),1	
2013-12-31,05:23,:),1	
2013-12-31,05:27,:),1	
2013-12-31,05:31,:),1	
2013-12-31,05:46,:),1	
2013-12-31,05:49,:),1	
2013-12-31,05:52,:),2	
2013-12-31,05:55,:),1	
2013-12-31,05:57,:),1	
2013-12-31,06:00,:),3	
2013-12-31,06:12,:),1	
2013-12-31,06:28,:),1	
2013-12-31,06:29,:),1	
2013-12-31,06:31,:),1	
2013-12-31,06:44,:),1	
2013-12-31,07:08,:),1	
2013-12-31,07:19,:),1	
2013-12-31,07:32,:),1	
2013-12-31,07:37,:),1	
2013-12-31,07:46,:),1	
2013-12-31,07:47,:),1	
2013-12-31,07:50,:),1	
2013-12-31,08:05,:),1	
2013-12-31,08:17,:),1	
2013-12-31,08:20,:),1	
2013-12-31,08:22,:),1	
2013-12-31,08:27,:),1	
2013-12-31,08:32,:),1	
2013-12-31,08:34,:),1	
2013-12-31,08:51,:),1	
2013-12-31,09:39,:),1	
2013-12-31,09:40,:),1	
2013-12-31,09:44,:),1	
2013-12-31,09:59,:),1	
2013-12-31,10:07,:),1	
2013-12-31,10:56,:),1	
2013-12-31,11:14,:),1	
2013-12-31,11:26,:),1	
2013-12-31,11:58,:),1	
2013-12-31,12:16,:),1	
2013-12-31,12:18,:),1	
2013-12-31,12:32,:),1	
2013-12-31,12:39,:),2	
2013-12-31,13:23,:),1	
2013-12-31,13:30,:),1	
2013-12-31,13:36,:),1	
2013-12-31,13:59,:),1	
2013-12-31,14:44,:),1	
2013-12-31,15:09,:),1	
2013-12-31,15:37,:),2	
2013-12-31,15:46,:),1	
2013-12-31,15:50,:),1	
2013-12-31,15:53,:),1	
2013-12-31,15:56,:),1	
2013-12-31,15:58,:),2	
2013-12-31,15:59,:),1	
2013-12-31,16:06,:),2	
2013-12-31,16:08,:),1	
2013-12-31,16:11,:),1	
2013-12-31,16:13,:),1	
2013-12-31,16:19,:),1	
2013-12-31,16:24,:),1	
2013-12-31,16:27,:),1	
2013-12-31,16:33,:),2	
2013-12-31,16:35,:),1	
2013-12-31,16:37,:),1	
2013-12-31,16:40,:),1	
2013-12-31,16:45,:),1	
2013-12-31,16:49,:),1	
2013-12-31,16:56,:),1	
2013-12-31,16:57,:),1	
2013-12-31,16:59,:),2	
2013-12-31,17:07,:),1	
2013-12-31,17:10,:),1	
2013-12-31,17:13,:),1	
2013-12-31,17:14,:),1	
2013-12-31,17:15,:),1	
2013-12-31,17:26,:),1	
2013-12-31,17:30,:),1	
2013-12-31,17:36,:),1	
2013-12-31,17:40,:),1	
2013-12-31,18:22,:),1	
2013-12-31,18:30,:),1	
2013-12-31,18:37,:),1	
2013-12-31,18:38,:),1	
2013-12-31,19:12,:),1	
2013-12-31,19:17,:),1	
2013-12-31,19:21,:),1	
2013-12-31,19:29,:),1	
2013-12-31,19:32,:),1	
2013-12-31,19:35,:),1	
2013-12-31,19:41,:),1	
2013-12-31,19:43,:),2	
2013-12-31,19:46,:),1	
2013-12-31,19:57,:),1	
2013-12-31,20:08,:),1	
2013-12-31,20:36,:),1	
2013-12-31,20:37,:),1	
2013-12-31,20:43,:),2	
2013-12-31,20:45,:),1	
2013-12-31,20:52,:),1	
2013-12-31,20:55,:),1	
2013-12-31,20:59,:),1	
2013-12-31,21:01,:),1	
2013-12-31,21:02,:),1	
2013-12-31,21:28,:),1	
2013-12-31,21:32,:),1	
2013-12-31,21:39,:),1	
2013-12-31,21:42,:),1	
2013-12-31,21:50,:),1	
2013-12-31,22:11,:),2	
2013-12-31,22:26,:),1	
2013-12-31,22:56,:),1	
2013-12-31,22:59,:),1	
2013-12-31,23:07,:),1	
2013-12-31,23:15,:),1	
2013-12-31,23:16,:),3	
2013-12-31,23:28,:),1	
2013-12-31,23:31,:),1	
2013-12-31,23:48,:),1	
2013-12-31,23:53,:),1	
2013-12-31,23:56,:),1	
2014-01-01,00:30,:),1	
2014-01-01,00:35,:),1	
2014-01-01,00:52,:),1	
2014-01-01,01:33,:),1	
2014-01-01,01:43,:),1	
2014-01-01,01:46,:),1	
2014-01-01,02:17,:),1	
2014-01-01,02:21,:),1	
2014-01-01,02:31,:),1	
2014-01-01,02:36,:),1	
2014-01-01,02:42,:),1	
2014-01-01,02:43,:),1	
2014-01-01,02:48,:),1	
2014-01-01,02:51,:),1	
2014-01-01,03:05,:),1	
2014-01-01,03:07,:),1	
2014-01-01,03:11,:),1	
2014-01-01,03:12,:),1	
2014-01-01,03:34,:),1	
2014-01-01,03:37,:),1	
2014-01-01,03:39,:),1	
2014-01-01,03:41,:),1	
2014-01-01,03:45,:),1	
2014-01-01,03:58,:),1	
2014-01-01,04:02,:),1	
2014-01-01,04:04,:),1	
2014-01-01,04:16,:),1	
2014-01-01,04:18,:),1	
2014-01-01,04:39,:),1	
2014-01-01,04:42,:),1	
2014-01-01,04:50,:),1	
2014-01-01,05:03,:),1	
2014-01-01,05:11,:),1	
2014-01-01,05:13,:),1	
2014-01-01,05:21,:),1	
2014-01-01,05:25,:),2	
2014-01-01,05:29,:),3	
2014-01-01,05:35,:),1	
2014-01-01,05:40,:),1	
2014-01-01,05:46,:),2	
2014-01-01,05:47,:),1	
2014-01-01,05:49,:),1	
2014-01-01,05:53,:),1	
2014-01-01,05:57,:),1	
2014-01-01,06:02,:),1	
2014-01-01,06:04,:),1	
2014-01-01,06:09,:),2	
2014-01-01,06:15,:),1	
2014-01-01,06:16,:),1	
2014-01-01,06:19,:),1	
2014-01-01,06:20,:),1	
2014-01-01,06:21,:),1	
2014-01-01,06:26,:),1	
2014-01-01,06:28,:),1	
2014-01-01,06:50,:),1	
2014-01-01,06:51,:),1	
2014-01-01,06:54,:),1	
2014-01-01,06:55,:),1	
2014-01-01,07:00,:),1	
2014-01-01,07:02,:),1	
2014-01-01,07:07,:),2	
2014-01-01,07:14,:),1	
2014-01-01,07:16,:),1	
2014-01-01,07:22,:),1	
2014-01-01,07:29,:),1	
2014-01-01,07:38,:),1	
2014-01-01,07:47,:),1	
2014-01-01,07:48,:),1	
2014-01-01,08:01,:),1	
2014-01-01,08:04,:),1	
2014-01-01,08:16,:),1	
2014-01-01,08:37,:),1	
2014-01-01,08:44,:),1	
2014-01-01,08:45,:),1	
2014-01-01,08:48,:),1	
2014-01-01,08:59,:),2	
2014-01-01,09:09,:),1	
2014-01-01,09:13,:),2	
2014-01-01,09:16,:),2	
2014-01-01,09:17,:),1	
2014-01-01,09:20,:),1	
2014-01-01,09:22,:),1	
2014-01-01,09:25,:),1	
2014-01-01,09:27,:),1	
2014-01-01,09:47,:),1	
2014-01-01,09:55,:),1	
2014-01-01,09:58,:),1	
2014-01-01,10:04,:),1	
2014-01-01,10:05,:),2	
2014-01-01,10:16,:),1	
2014-01-01,10:22,:),1	
2014-01-01,10:32,:),1	
2014-01-01,10:38,:),1	
2014-01-01,10:45,:),1	
2014-01-01,10:49,:),1	
2014-01-01,10:54,:),1	
2014-01-01,11:01,:),1	
2014-01-01,11:06,:),1	
2014-01-01,11:08,:),1	
2014-01-01,11:14,:),1	
2014-01-01,11:36,:),1	
2014-01-01,11:47,:),1	
2014-01-01,11:59,:),1	
2014-01-01,12:15,:),1	
2014-01-01,12:16,:),1	
2014-01-01,12:19,:),1	
2014-01-01,12:48,:),1	
2014-01-01,12:53,:),1	
2014-01-01,13:02,:),1	
2014-01-01,13:05,:),1	
2014-01-01,13:11,:),1	
2014-01-01,13:12,:),1	
2014-01-01,13:21,:),1	
2014-01-01,13:33,:),2	
2014-01-01,13:34,:),1	
2014-01-01,13:40,:),1	
2014-01-01,13:45,:),1	
2014-01-01,13:48,:),2	
2014-01-01,14:07,:),1	
2014-01-01,14:11,:),1	
2014-01-01,14:15,:),1	
2014-01-01,14:17,:),1	
2014-01-01,14:26,:),1	
2014-01-01,14:39,:),1	
2014-01-01,14:56,:),1	
2014-01-01,15:01,:),1	
2014-01-01,15:02,:),1	
2014-01-01,15:05,:),1	
2014-01-01,15:16,:),1	
2014-01-01,15:46,:),1	
2014-01-01,15:48,:),1	
2014-01-01,16:10,:),1	
2014-01-01,16:22,:),1	
2014-01-01,16:28,:),1	
2014-01-01,16:40,:),1	
2014-01-01,17:04,:),1	
2014-01-01,17:06,:),1	
2014-01-01,17:17,:),1	
2014-01-01,17:19,:),1	
2014-01-01,17:32,:),2	
2014-01-01,18:21,:),1	
2014-01-01,18:32,:),1	
2014-01-01,18:35,:),1	
2014-01-01,18:47,:),1	
2014-01-01,18:48,:),1	
2014-01-01,19:03,:),2	
2014-01-01,19:05,:),1	
2014-01-01,19:10,:),1	
2014-01-01,19:11,:),1	
2014-01-01,19:13,:),1	
2014-01-01,19:46,:),1	
2014-01-01,19:50,:),1	
2014-01-01,19:53,:),1	
2014-01-01,19:56,:),1	
2014-01-01,20:05,:),1	
2014-01-01,20:08,:),1	
2014-01-01,20:18,:),1	
2014-01-01,20:34,:),1	
2014-01-01,20:49,:),1	
2014-01-01,20:55,:),1	
2014-01-01,20:57,:),1	
2014-01-01,21:14,:),1	
2014-01-01,21:16,:),1	
2014-01-01,21:34,:),1	
2014-01-01,21:38,:),1	
2014-01-01,22:03,:),1	
2014-01-01,22:05,:),1	
2014-01-01,22:38,:),1	
2014-01-01,22:39,:),1	
2014-01-01,22:44,:),1	
2014-01-01,22:56,:),1	
2014-01-01,22:59,:),1	
2014-01-01,23:03,:),1	
2014-01-01,23:14,:),2	
2014-01-01,23:26,:),1	
2013-12-31,00:06,XD,1	
2013-12-31,00:13,XD,1	
2013-12-31,00:51,XD,1	
2013-12-31,00:56,XD,1	
2013-12-31,03:23,XD,1	
2013-12-31,03:44,XD,1	
2013-12-31,03:45,XD,1	
2013-12-31,03:54,XD,1	
2013-12-31,04:11,XD,1	
2013-12-31,05:09,XD,1	
2013-12-31,06:00,XD,1	
2013-12-31,06:42,XD,1	
2013-12-31,06:48,XD,1	
2013-12-31,07:37,XD,1	
2013-12-31,07:40,XD,1	
2013-12-31,07:44,XD,1	
2013-12-31,08:25,XD,1	
2013-12-31,08:45,XD,1	
2013-12-31,09:14,XD,1	
2013-12-31,09:33,XD,1	
2013-12-31,09:41,XD,1	
2013-12-31,09:53,XD,1	
2013-12-31,10:23,XD,1	
2013-12-31,10:45,XD,1	
2013-12-31,11:39,XD,1	
2013-12-31,12:01,XD,1	
2013-12-31,12:13,XD,1	
2013-12-31,12:21,XD,1	
2013-12-31,12:27,XD,1	
2013-12-31,12:31,XD,1	
2013-12-31,12:45,XD,1	
2013-12-31,13:04,XD,1	
2013-12-31,13:20,XD,1	
2013-12-31,13:29,XD,1	
2013-12-31,13:54,XD,1	
2013-12-31,15:05,XD,1	
2013-12-31,15:27,XD,1	
2013-12-31,15:58,XD,1	
2013-12-31,16:11,XD,1	
2013-12-31,16:18,XD,1	
2013-12-31,16:36,XD,1	
2013-12-31,16:40,XD,1	
2013-12-31,16:49,XD,1	
2013-12-31,16:51,XD,1	
2013-12-31,17:01,XD,1	
2013-12-31,17:09,XD,1	
2013-12-31,17:17,XD,1	
2013-12-31,17:49,XD,1	
2013-12-31,17:53,XD,1	
2013-12-31,18:16,XD,1	
2013-12-31,18:55,XD,1	
2013-12-31,19:11,XD,1	
2013-12-31,19:28,XD,1	
2013-12-31,20:10,XD,1	
2013-12-31,20:30,XD,1	
2013-12-31,20:33,XD,1	
2013-12-31,20:55,XD,1	
2013-12-31,21:15,XD,1	
2013-12-31,21:22,XD,1	
2013-12-31,21:24,XD,1	
2013-12-31,21:43,XD,1	
2013-12-31,21:48,XD,1	
2013-12-31,22:37,XD,1	
2013-12-31,23:00,XD,1	
2013-12-31,23:12,XD,1	
2014-01-01,00:20,XD,1	
2014-01-01,00:30,XD,1	
2014-01-01,00:44,XD,1	
2014-01-01,01:17,XD,1	
2014-01-01,01:32,XD,1	
2014-01-01,02:45,XD,1	
2014-01-01,02:58,XD,1	
2014-01-01,03:13,XD,1	
2014-01-01,04:03,XD,1	
2014-01-01,04:04,XD,1	
2014-01-01,04:13,XD,1	
2014-01-01,04:29,XD,1	
2014-01-01,04:30,XD,1	
2014-01-01,04:34,XD,1	
2014-01-01,05:18,XD,1	
2014-01-01,05:57,XD,1	
2014-01-01,05:59,XD,1	
2014-01-01,06:08,XD,1	
2014-01-01,06:11,XD,1	
2014-01-01,06:14,XD,1	
2014-01-01,06:45,XD,1	
2014-01-01,06:48,XD,1	
2014-01-01,07:06,XD,1	
2014-01-01,07:12,XD,1	
2014-01-01,07:31,XD,1	
2014-01-01,07:32,XD,1	
2014-01-01,07:54,XD,1	
2014-01-01,08:31,XD,1	
2014-01-01,08:34,XD,1	
2014-01-01,08:49,XD,1	
2014-01-01,09:22,XD,1	
2014-01-01,09:26,XD,1	
2014-01-01,09:48,XD,1	
2014-01-01,09:54,XD,1	
2014-01-01,10:07,XD,1	
2014-01-01,11:01,XD,1	
2014-01-01,11:15,XD,1	
2014-01-01,11:18,XD,1	
2014-01-01,11:22,XD,1	
2014-01-01,12:03,XD,1	
2014-01-01,12:08,XD,1	
2014-01-01,12:23,XD,1	
2014-01-01,13:34,XD,1	
2014-01-01,13:44,XD,1	
2014-01-01,14:11,XD,1	
2014-01-01,14:19,XD,1	
2014-01-01,14:25,XD,1	
2014-01-01,14:51,XD,1	
2014-01-01,15:24,XD,1	
2014-01-01,15:36,XD,1	
2014-01-01,16:47,XD,1	
2014-01-01,17:21,XD,1	
2014-01-01,18:44,XD,1	
2014-01-01,20:01,XD,1	
2014-01-01,20:19,XD,1	
2014-01-01,21:28,XD,1	
2014-01-01,21:58,XD,1	
2014-01-01,22:14,XD,1	
2014-01-01,22:17,XD,1	
2014-01-01,22:25,XD,1	
2014-01-01,22:34,XD,1	
2014-01-01,22:48,XD,1	
2013-12-31,00:06,happy,1	
2013-12-31,00:15,happy,1	
2013-12-31,00:27,happy,1	
2013-12-31,00:31,happy,1	
2013-12-31,01:03,happy,1	
2013-12-31,01:06,happy,1	
2013-12-31,01:12,happy,1	
2013-12-31,01:14,happy,1	
2013-12-31,01:24,happy,1	
2013-12-31,01:39,happy,1	
2013-12-31,02:14,happy,2	
2013-12-31,02:17,happy,1	
2013-12-31,02:24,happy,2	
2013-12-31,02:28,happy,1	
2013-12-31,02:39,happy,1	
2013-12-31,02:55,happy,1	
2013-12-31,03:00,happy,1	
2013-12-31,03:01,happy,1	
2013-12-31,03:10,happy,1	
2013-12-31,03:15,happy,1	
2013-12-31,03:17,happy,1	
2013-12-31,03:26,happy,1	
2013-12-31,03:27,happy,1	
2013-12-31,03:44,happy,1	
2013-12-31,03:45,happy,1	
2013-12-31,03:46,happy,1	
2013-12-31,03:52,happy,3	
2013-12-31,03:53,happy,1	
2013-12-31,03:59,happy,1	
2013-12-31,04:07,happy,1	
2013-12-31,04:09,happy,1	
2013-12-31,04:12,happy,1	
2013-12-31,04:13,happy,1	
2013-12-31,04:20,happy,1	
2013-12-31,04:25,happy,1	
2013-12-31,04:29,happy,1	
2013-12-31,04:34,happy,1	
2013-12-31,04:35,happy,1	
2013-12-31,04:36,happy,2	
2013-12-31,04:38,happy,2	
2013-12-31,04:42,happy,1	
2013-12-31,04:43,happy,1	
2013-12-31,04:53,happy,1	
2013-12-31,04:56,happy,1	
2013-12-31,04:58,happy,2	
2013-12-31,05:00,happy,2	
2013-12-31,05:03,happy,1	
2013-12-31,05:08,happy,1	
2013-12-31,05:10,happy,1	
2013-12-31,05:11,happy,1	
2013-12-31,05:16,happy,1	
2013-12-31,05:20,happy,1	
2013-12-31,05:22,happy,1	
2013-12-31,05:24,happy,2	
2013-12-31,05:26,happy,1	
2013-12-31,05:28,happy,3	
2013-12-31,05:33,happy,1	
2013-12-31,05:35,happy,1	
2013-12-31,05:50,happy,1	
2013-12-31,05:51,happy,1	
2013-12-31,05:53,happy,1	
2013-12-31,05:55,happy,1	
2013-12-31,06:01,happy,1	
2013-12-31,06:06,happy,1	
2013-12-31,06:14,happy,1	
2013-12-31,06:15,happy,1	
2013-12-31,06:17,happy,1	
2013-12-31,06:19,happy,1	
2013-12-31,06:21,happy,1	
2013-12-31,06:22,happy,1	
2013-12-31,06:25,happy,1	
2013-12-31,06:26,happy,2	
2013-12-31,06:29,happy,2	
2013-12-31,06:30,happy,1	
2013-12-31,06:31,happy,1	
2013-12-31,06:32,happy,1	
2013-12-31,06:33,happy,1	
2013-12-31,06:35,happy,1	
2013-12-31,06:36,happy,1	
2013-12-31,06:39,happy,1	
2013-12-31,06:41,happy,1	
2013-12-31,06:44,happy,2	
2013-12-31,06:45,happy,2	
2013-12-31,06:46,happy,2	
2013-12-31,06:51,happy,2	
2013-12-31,06:53,happy,2	
2013-12-31,07:06,happy,1	
2013-12-31,07:08,happy,1	
2013-12-31,07:10,happy,2	
2013-12-31,07:12,happy,3	
2013-12-31,07:14,happy,1	
2013-12-31,07:15,happy,1	
2013-12-31,07:18,happy,1	
2013-12-31,07:21,happy,1	
2013-12-31,07:22,happy,2	
2013-12-31,07:27,happy,1	
2013-12-31,07:29,happy,1	
2013-12-31,07:35,happy,2	
2013-12-31,07:36,happy,1	
2013-12-31,07:37,happy,1	
2013-12-31,07:39,happy,1	
2013-12-31,07:44,happy,1	
2013-12-31,07:45,happy,2	
2013-12-31,07:51,happy,2	
2013-12-31,07:52,happy,1	
2013-12-31,07:54,happy,1	
2013-12-31,07:55,happy,1	
2013-12-31,08:01,happy,1	
2013-12-31,08:03,happy,1	
2013-12-31,08:08,happy,1	
2013-12-31,08:12,happy,1	
2013-12-31,08:16,happy,1	
2013-12-31,08:22,happy,1	
2013-12-31,08:24,happy,1	
2013-12-31,08:26,happy,1	
2013-12-31,08:27,happy,1	
2013-12-31,08:29,happy,1	
2013-12-31,08:32,happy,2	
2013-12-31,08:36,happy,3	
2013-12-31,08:39,happy,1	
2013-12-31,08:42,happy,1	
2013-12-31,08:51,happy,1	
2013-12-31,08:52,happy,1	
2013-12-31,08:54,happy,1	
2013-12-31,09:04,happy,1	
2013-12-31,09:06,happy,2	
2013-12-31,09:07,happy,2	
2013-12-31,09:13,happy,1	
2013-12-31,09:21,happy,1	
2013-12-31,09:23,happy,1	
2013-12-31,09:25,happy,1	
2013-12-31,09:28,happy,1	
2013-12-31,09:31,happy,1	
2013-12-31,09:35,happy,1	
2013-12-31,09:36,happy,1	
2013-12-31,09:43,happy,1	
2013-12-31,09:48,happy,1	
2013-12-31,09:49,happy,1	
2013-12-31,09:56,happy,1	
2013-12-31,10:00,happy,1	
2013-12-31,10:05,happy,1	
2013-12-31,10:08,happy,1	
2013-12-31,10:09,happy,1	
2013-12-31,10:13,happy,1	
2013-12-31,10:14,happy,1	
2013-12-31,10:17,happy,1	
2013-12-31,10:20,happy,1	
2013-12-31,10:27,happy,1	
2013-12-31,10:37,happy,1	
2013-12-31,10:39,happy,1	
2013-12-31,10:44,happy,1	
2013-12-31,10:48,happy,1	
2013-12-31,10:53,happy,1	
2013-12-31,10:56,happy,1	
2013-12-31,10:57,happy,1	
2013-12-31,10:59,happy,2	
2013-12-31,11:01,happy,1	
2013-12-31,11:05,happy,1	
2013-12-31,11:07,happy,2	
2013-12-31,11:13,happy,1	
2013-12-31,11:15,happy,1	
2013-12-31,11:20,happy,2	
2013-12-31,11:23,happy,2	
2013-12-31,11:24,happy,1	
2013-12-31,11:28,happy,1	
2013-12-31,11:29,happy,2	
2013-12-31,11:30,happy,1	
2013-12-31,11:34,happy,2	
2013-12-31,11:35,happy,1	
2013-12-31,11:36,happy,1	
2013-12-31,11:37,happy,1	
2013-12-31,11:42,happy,1	
2013-12-31,11:44,happy,1	
2013-12-31,11:45,happy,1	
2013-12-31,11:47,happy,1	
2013-12-31,12:06,happy,1	
2013-12-31,12:08,happy,1	
2013-12-31,12:15,happy,1	
2013-12-31,12:17,happy,1	
2013-12-31,12:19,happy,1	
2013-12-31,12:21,happy,1	
2013-12-31,12:22,happy,1	
